OSM_tag;OSM_path;OSM_description;FS_candidates;FS_scores;FS_tag_GPT;OSM_full_description;FS_manual_path;FS_manual_tag;correct;new_correct;OSM_main;OSM_main_sub
ladder;highway > highway features > ladder;A vertical or inclined set of steps or rungs intended for climbing or descending of a person with the help of hands.;['rock climbing spot', 'hiking trail', 'bike trail', 'road', 'hill', 'bridge', 'tunnel', 'pedestrian plaza', 'climbing gym', 'well', 'great outdoors', 'waterfall', 'mountain hut', 'track', 'mountain', 'structure', 'cable car', 'playground', 'rescue service', 'ski trail'];[0.40169450640678406, 0.3804447054862976, 0.3617447018623352, 0.3603818416595459, 0.3594702482223511, 0.34188827872276306, 0.3098912239074707, 0.30008548498153687, 0.29969462752342224, 0.2988400459289551, 0.29069197177886963, 0.2902369201183319, 0.28880828619003296, 0.2833588123321533, 0.27687251567840576, 0.27280864119529724, 0.2718668282032013, 0.26778334379196167, 0.2662995457649231, 0.2641487121582031];rock climbing spot;A vertical or inclined set of steps or rungs intended for climbing or descending of a person with the help of hands.;travel transportation;travel transportation;0;0;highway;highway > highway features
milestone;highway > highway features > milestone;Highway location marker;['bike trail', 'pedestrian plaza', 'hiking trail', 'village', 'intersection', 'county', 'neighborhood', 'scenic lookout', 'plaza', 'memorial site', 'surf spot', 'hill', 'city', 'states municipalities', 'street', 'town', 'mountain hut', 'beach', 'monument', 'road'];[0.5501917004585266, 0.380903959274292, 0.37392857670783997, 0.36242228746414185, 0.35922014713287354, 0.35572516918182373, 0.3545125722885132, 0.3464772403240204, 0.3385769724845886, 0.3373146057128906, 0.3353818655014038, 0.3334021270275116, 0.32912808656692505, 0.32628875970840454, 0.323611855506897, 0.3154107928276062, 0.3148499131202698, 0.3138473629951477, 0.30945032835006714, 0.30884039402008057];milestone;Highway location marker;travel transportation > road;road;0;0;highway;highway > highway features
mini roundabout;highway > highway features > mini roundabout;"Similar to roundabouts, but at the center there is either a painted circle or a fully traversable island. In case of an untraversable center island, junction=roundabout should be used.
Rendered as anti-clockwise by default direction=anticlockwise. To render clockwise add the tag direction=clockwise.";['road', 'street', 'bike trail', 'transport hub', 'pedestrian plaza', 'intersection', 'motel', 'plaza', 'village', 'hiking trail', 'trailer park', 'scenic lookout', 'lodge', 'pier', 'mountain hut', 'campground', 'savoyard restaurant', 'beach', 'rest area', 'parking'];[0.36736735701560974, 0.36680805683135986, 0.3458546996116638, 0.33440518379211426, 0.32590192556381226, 0.3199504315853119, 0.3198719024658203, 0.3097023367881775, 0.3047598600387573, 0.2977462410926819, 0.26626595854759216, 0.26501762866973877, 0.26330849528312683, 0.2630114257335663, 0.260696142911911, 0.25735777616500854, 0.2521863281726837, 0.2516881823539734, 0.2515016794204712, 0.2476227581501007];intersection;"Similar to roundabouts, but at the center there is either a painted circle or a fully traversable island. In case of an untraversable center island, junction=roundabout should be used.
Rendered as anti-clockwise by default direction=anticlockwise. To render clockwise add the tag direction=clockwise.";travel transportation > road;road;0;1;highway;highway > highway features
motorway junction;highway > highway features > motorway junction;Indicates a junction (UK) or exit (US). ref=* should be set to the exit number or junction identifier. (Some roads – e.g., the A14 – also carry junction numbers, so the tag may be encountered elsewhere despite its name);['intersection', 'taxi stand', 'bike trail', 'street', 'toll plaza', 'bridge', 'rest area', 'truck stop', 'transport hub', 'road', 'parking', 'bus line', 'border crossing', 'light rail station', 'airport gate', 'construction', 'bus stop', 'vehicle inspection station', 'tourist information service', 'train'];[0.35381466150283813, 0.3342321813106537, 0.3276863396167755, 0.2986009418964386, 0.29661455750465393, 0.2846718430519104, 0.27889329195022583, 0.27507245540618896, 0.2653272747993469, 0.2644704580307007, 0.2627791166305542, 0.2574763000011444, 0.25658148527145386, 0.25578421354293823, 0.24288518726825714, 0.242743581533432, 0.24078136682510376, 0.2406677007675171, 0.240005224943161, 0.23874539136886597];intersection;Indicates a junction (UK) or exit (US). ref=* should be set to the exit number or junction identifier. (Some roads �?? e.g., the A14 �?? also carry junction numbers, so the tag may be encountered elsewhere despite its name);travel transportation > road > intersection;intersection;1;1;highway;highway > highway features
passing place;highway > highway features > passing place;The location of a passing space;['intersection', 'bike trail', 'pedestrian plaza', 'transport hub', 'toll plaza', 'street', 'bridge', 'rest area', 'rental car location', 'border crossing', 'city', 'road', 'neighborhood', 'scenic lookout', 'hiking trail', 'surf spot', 'village', 'motel', 'travel transportation', 'bus line'];[0.5261983871459961, 0.472211092710495, 0.4648849070072174, 0.4610285758972168, 0.46025580167770386, 0.45133042335510254, 0.43308645486831665, 0.4254353642463684, 0.4213157892227173, 0.4199845790863037, 0.41911041736602783, 0.41725456714630127, 0.41643407940864563, 0.4163452684879303, 0.40554577112197876, 0.39836597442626953, 0.3865715265274048, 0.38462138175964355, 0.3768478035926819, 0.3694736957550049];travel transportation;The location of a passing space;travel transportation;travel transportation;1;1;highway;highway > highway features
platform;highway > highway features > platform;A platform at a bus stop or station.;['light rail station', 'bus line', 'intersection', 'tram station', 'truck stop', 'rest area', 'street', 'taxi stand', 'platform', 'driving school', 'pedestrian plaza', 'bus stop', 'road', 'transport hub', 'toll plaza', 'rental car location', 'bus station', 'construction', 'parking', 'vehicle inspection station'];[0.4956962466239929, 0.46599799394607544, 0.46122628450393677, 0.447335422039032, 0.4306827187538147, 0.4224645495414734, 0.4167340397834778, 0.3832470774650574, 0.38113653659820557, 0.372720330953598, 0.36922338604927063, 0.36898452043533325, 0.3656899929046631, 0.36064356565475464, 0.35261112451553345, 0.3471633195877075, 0.34327131509780884, 0.3340681791305542, 0.32762736082077026, 0.32723069190979004];platform;A platform at a bus stop or station.;travel transportation > platform;platform;1;1;highway;highway > highway features
rest area;highway > highway features > rest area;Place where drivers can leave the road to rest, but not refuel.;['rest area', 'truck stop', 'motel', 'parking', 'travel lounge', 'toll plaza', 'fuel station', 'taxi stand', 'road', 'street', 'airfield', 'transport hub', 'airport', 'rental car location', 'airport lounge', 'bike rental', 'intersection', 'bike trail', 'vehicle inspection station', 'taxi'];[0.716089129447937, 0.6064387559890747, 0.5090238451957703, 0.5022233128547668, 0.438873291015625, 0.42202073335647583, 0.3827841877937317, 0.3793659508228302, 0.37233930826187134, 0.36844345927238464, 0.3638077676296234, 0.36100322008132935, 0.3561423718929291, 0.3424588143825531, 0.3418620526790619, 0.341455340385437, 0.3413190245628357, 0.3285233974456787, 0.32755357027053833, 0.3269709646701813];rest area;Place where drivers can leave the road to rest, but not refuel.;travel transportation > rest area;rest area;1;1;highway;highway > highway features
services;highway > highway features > services;A service station to get food and eat something, often found at motorways;['rest area', 'food beverage service', 'hotel', 'bus line', 'food truck', 'caterer', 'shawarma restaurant', 'gujarati restaurant', 'transportation service', 'ligurian restaurant', 'fast food restaurant', 'inn', 'airport food court', 'chettinad restaurant', 'soup spot', 'marche restaurant', 'basilicata restaurant', 'labour canteen', 'sandwich spot', 'dhaba'];[0.6102410554885864, 0.45756250619888306, 0.4514349102973938, 0.4343184232711792, 0.43050044775009155, 0.4286879599094391, 0.42322203516960144, 0.4194258451461792, 0.41138356924057007, 0.40835249423980713, 0.40734216570854187, 0.4037637710571289, 0.4018805921077728, 0.39557456970214844, 0.39372825622558594, 0.3920938968658447, 0.39193493127822876, 0.3900149464607239, 0.38897156715393066, 0.3879771828651428];rest area;A service station to get food and eat something, often found at motorways;travel transportation > rest area;rest area;1;1;highway;highway > highway features
speed camera;highway > highway features > speed camera;A fixed road-side or overhead speed camera.;['toll plaza', 'intersection', 'road', 'scenic lookout', 'bike trail', 'motel', 'towing service', 'vehicle inspection station', 'pedestrian plaza', 'cable car', 'photographer', 'truck stop', 'street', 'bus line', 'bridge', 'driving school', 'toll booth', 'transmissions shop', 'photography service', 'parking'];[0.3657258152961731, 0.3639255166053772, 0.3419061303138733, 0.3309144079685211, 0.3265175521373749, 0.30027762055397034, 0.29507818818092346, 0.29037073254585266, 0.289917528629303, 0.2857905924320221, 0.2854251563549042, 0.2846556305885315, 0.27920177578926086, 0.27875086665153503, 0.2785729765892029, 0.26936569809913635, 0.2690739333629608, 0.26394209265708923, 0.26047277450561523, 0.25345379114151];toll plaza;A fixed road-side or overhead speed camera.;travel transportation > road;road;0;0;highway;highway > highway features
speed display;highway > highway features > speed display;A dynamic electronic sign that displays the speed of the passer-by motorist.;['road', 'driving school', 'vehicle inspection station', 'motel', 'truck stop', 'street', 'intersection', 'race track', 'pedestrian plaza', 'bike rental', 'rest area', 'motorsports store', 'bike trail', 'travel transportation', 'drivein theater', 'transmissions shop', 'rental car location', 'toll plaza', 'transportation service', 'go kart track'];[0.37624606490135193, 0.3053550720214844, 0.30512139201164246, 0.30153846740722656, 0.29989904165267944, 0.2960236072540283, 0.2917281687259674, 0.28513357043266296, 0.2818998098373413, 0.2764284014701843, 0.2721582055091858, 0.27101078629493713, 0.2604421377182007, 0.2537727653980255, 0.2531689405441284, 0.25052401423454285, 0.24982833862304688, 0.24638590216636658, 0.23958979547023773, 0.2394530177116394];road;A dynamic electronic sign that displays the speed of the passer-by motorist.;travel transportation > road;road;1;1;highway;highway > highway features
stop;highway > highway features > stop;A stop sign;['intersection', 'rest area', 'truck stop', 'bike trail', 'toll plaza', 'light rail station', 'street', 'road', 'parking', 'tram station', 'scenic lookout', 'bridge', 'neighborhood', 'taxi stand', 'driving school', 'pedestrian plaza', 'motel', 'hiking trail', 'surf spot', 'vehicle inspection station'];[0.39339712262153625, 0.39115768671035767, 0.3832318186759949, 0.37859219312667847, 0.3469425439834595, 0.3277868628501892, 0.3264892101287842, 0.30702197551727295, 0.2929653525352478, 0.285844087600708, 0.278931587934494, 0.2724544107913971, 0.2702539563179016, 0.2611788213253021, 0.2590912878513336, 0.254221647977829, 0.2536112070083618, 0.2469005286693573, 0.24228087067604065, 0.24135564267635345];intersection;A stop sign;travel transportation > road > intersection;intersection;1;1;highway;highway > highway features
street lamp;highway > highway features > street lamp;A street light, lamppost, street lamp, light standard, or lamp standard is a raised source of light on the edge of a road, which is turned on or lit at a certain time every night;['street', 'road', 'motel', 'light rail station', 'cafe coffee tea house', 'tea room', 'toll plaza', 'intersection', 'lighting store', 'scenic lookout', 'neighborhood', 'construction', 'bike trail', 'rest area', 'nightlife spot', 'nightlife', 'lighthouse', 'rental car location', 'street art', 'vehicle inspection station'];[0.41300779581069946, 0.3320789337158203, 0.3229541778564453, 0.30846107006073, 0.3043252229690552, 0.3021077513694763, 0.3016219735145569, 0.30039119720458984, 0.30036988854408264, 0.29312029480934143, 0.28992539644241333, 0.2877667546272278, 0.27127182483673096, 0.27017858624458313, 0.2689838111400604, 0.2662590444087982, 0.2661263644695282, 0.2657678723335266, 0.26530617475509644, 0.2543422281742096];street;A street light, lamppost, street lamp, light standard, or lamp standard is a raised source of light on the edge of a road, which is turned on or lit at a certain time every night;travel transportation > road;road;0;0;highway;highway > highway features
