OSM_tag;OSM_full_description;OSM_path;FS_manual_path;FS_tag;mod_1_FI_tag;mod_1_FI_ss;mod_1_FI_correct;mod_2_FI_tag;mod_2_FI_ss;mod_2_FI_correct;mod_3_FI_tag;mod_3_FI_ss;mod_3_FI_correct;mod_4_FI_tag;mod_4_FI_ss;mod_4_FI_correct;mod_5_FI_tag;mod_5_FI_ss;mod_5_FI_correct;mod_6_FI_tag;mod_6_FI_ss;mod_6_FI_correct;mod_7_FI_tag;mod_7_FI_ss;mod_7_FI_correct;mod_8_FI_tag;mod_8_FI_ss;mod_8_FI_correct;mod_1_FID_tag;mod_1_FID_ss;mod_1_FID_correct;mod_2_FID_tag;mod_2_FID_ss;mod_2_FID_correct;mod_3_FID_tag;mod_3_FID_ss;mod_3_FID_correct;mod_4_FID_tag;mod_4_FID_ss;mod_4_FID_correct;mod_5_FID_tag;mod_5_FID_ss;mod_5_FID_correct;mod_6_FID_tag;mod_6_FID_ss;mod_6_FID_correct;mod_7_FID_tag;mod_7_FID_ss;mod_7_FID_correct;mod_8_FID_tag;mod_8_FID_ss;mod_8_FID_correct
gatehouse;An entry control point building, spanning over a highway that enters a city or compound.;building > civicamenity > gatehouse;community government;community government;neighborhood;0.504041850566864;0;city hall;0.4569576382637024;0;residential building;0.4756912589073181;0;city hall;0.52366703748703;0;residential building;0.6233787536621094;0;airport gate;0.6297425627708435;0;border crossing;0.4870986044406891;0;city hall;0.47312527894973755;0;plaza;0.5538197159767151;0;street;0.49521875381469727;0;street;0.48095324635505676;0;structure;0.5247318148612976;0;neighborhood;0.6028444170951843;0;border crossing;0.5098272562026978;0;bridge;0.5423402190208435;0;bridge;0.5297622680664062;0
trade;A place of business that sells to a particular trade or trades, but normally also retails to normal consumers. See also shop=doityourself;shop > doityourself household building materials gardening > trade;retail;retail;miscellaneous store;0.5846511125564575;0;market;0.6203203201293945;0;boutique;0.6617928743362427;0;housewares store;0.7099298238754272;0;outdoor supply store;0.6506960391998291;0;arts crafts store;0.5708675980567932;0;housewares store;0.5742239952087402;0;miscellaneous store;0.6593068838119507;0;market;0.6663798093795776;0;housewares store;0.7386474609375;0;hobby store;0.6627118587493896;0;housewares store;0.8291414380073547;0;hardware store;0.6674113273620605;0;hobby store;0.6719220876693726;0;housewares store;0.6603334546089172;0;housewares store;0.669834554195404;0
garden furniture;Shop focused on selling garden furniture (sheds, outdoor tables, gates, fences, ...). See shop=garden_centre if also plants are sold.;shop > doityourself household building materials gardening > garden furniture;retail > garden center;garden center;garden center;0.5688358545303345;1;furniture home store;0.6225937008857727;0;hobby store;0.5710424780845642;0;housewares store;0.6187534332275391;0;outdoor supply store;0.6288666129112244;0;housewares store;0.521526575088501;0;garden center;0.6018827557563782;1;garden center;0.5747991800308228;1;garden center;0.7161514759063721;1;garden center;0.6234599947929382;1;garden center;0.6524196863174438;1;housewares store;0.6919052600860596;0;garden center;0.7047182321548462;1;garden center;0.6621090173721313;1;garden center;0.7535920739173889;1;garden center;0.6428334712982178;1
funicular;Cable driven inclined railways on a steep slope, with a pair of cars connected by one cable;railway > tracks > funicular;travel transportation;travel transportation;cable car;0.6193901300430298;0;cable car;0.556567370891571;0;cable car;0.5273961424827576;0;cable car;0.5300883650779724;0;cable car;0.632489800453186;0;cable car;0.6423721313476562;0;cable car;0.5073841214179993;0;cable car;0.5536722540855408;0;cable car;0.6722530722618103;0;train;0.5487483143806458;0;train;0.6523160934448242;0;cable car;0.5624361634254456;0;cable car;0.6400411128997803;0;cable car;0.6615996956825256;0;train;0.6241130232810974;0;train;0.644514262676239;0
hangar;A large airport building with extensive floor area for housing aircraft or spacecraft.;aeroway > hangar;travel transportation > transport hub > airport;airport;airport lounge;0.5193209648132324;0;airfield;0.5107539296150208;0;airport lounge;0.44637030363082886;0;airport lounge;0.6167322993278503;0;plane;0.6495658159255981;0;airfield;0.510743260383606;0;airfield;0.5450523495674133;0;airfield;0.49209046363830566;0;airfield;0.6373592615127563;0;airfield;0.5673114657402039;0;airfield;0.513063371181488;0;airfield;0.6612110733985901;0;airfield;0.7106764912605286;0;airfield;0.6205623745918274;0;airfield;0.6765803098678589;0;airfield;0.6320505142211914;0
islet;A very small island.;place > places > islet;landmarks outdoors > island;island;island;0.6264067888259888;1;island;0.5294838547706604;1;island;0.5689237713813782;1;island;0.6370954513549805;1;island;0.6491547226905823;1;island;0.48337534070014954;1;island;0.6206265091896057;1;island;0.6358871459960938;1;island;0.5401284098625183;1;island;0.4750925302505493;1;island;0.5506008863449097;1;island;0.5792779922485352;1;island;0.6371033787727356;1;island;0.4571758806705475;1;island;0.5317942500114441;1;island;0.5744994282722473;1
chemist;Shop focused on selling articles of personal hygiene, cosmetics, and household cleaning products (for a shop that potentially dispenses prescription drugs, cf. pharmacy. U.S. drug store, see amenity=pharmacy);shop > health beauty > chemist;retail > drugstore;drugstore;cosmetics store;0.6420555114746094;0;cosmetics store;0.6096963882446289;0;cosmetics store;0.6995323896408081;0;dry cleaner;0.658139169216156;0;dry cleaner;0.6010435819625854;0;dry cleaner;0.664398193359375;0;cosmetics store;0.6732480525970459;0;drugstore;0.6387803554534912;1;drugstore;0.6495622396469116;1;cosmetics store;0.6468808650970459;0;cosmetics store;0.7181749939918518;0;dry cleaner;0.6729798316955566;0;dry cleaner;0.6188143491744995;0;cosmetics store;0.6631704568862915;0;cosmetics store;0.6631917357444763;0;cosmetics store;0.6645557880401611;0
rehabilitation;"Medical rehabilitation facility; should not be used for a wellness clinic or hotel.";healthcare > rehabilitation;community government > rehabilitation center;rehabilitation center;hospital unit;0.6463985443115234;0;healthcare clinic;0.6350270509719849;0;physical therapy clinic;0.6079847812652588;0;healthcare clinic;0.6385369896888733;0;healthcare clinic;0.6741251945495605;0;healthcare clinic;0.6269351840019226;0;hospital;0.6006560325622559;0;healthcare clinic;0.6717060804367065;0;healthcare clinic;0.7155675888061523;0;physical therapy clinic;0.7449851036071777;0;physical therapy clinic;0.7192569971084595;0;healthcare clinic;0.746350109577179;0;healthcare clinic;0.7082353234291077;0;physical therapy clinic;0.7026219964027405;0;physical therapy clinic;0.7045427560806274;0;physical therapy clinic;0.7455378770828247;0
swimming area;An area for swimming within a larger body of water (such as a river, lake or the sea) that is marked by a rope, buoys or similar.;leisure > swimming area;landmarks outdoors > bathing area;bathing area;rafting spot;0.6488568782806396;0;rafting spot;0.5702478289604187;0;bathing area;0.6092110276222229;1;bathing area;0.6759468913078308;1;bathing area;0.6711212396621704;1;swimming;0.6512277126312256;0;fishing area;0.6176282167434692;0;rafting spot;0.6196550130844116;0;swimming pool;0.657345175743103;0;waterfront;0.6135803461074829;0;bathing area;0.6572376489639282;1;bathing area;0.7229641675949097;1;bathing area;0.7361807823181152;1;swimming pool;0.7120572924613953;0;water park;0.6799711585044861;0;waterfront;0.6041879653930664;0
hairdresser;Here you can get your hair cut, coloured, �?� See also shop=beauty;shop > health beauty > hairdresser;business professional services > health beauty service > hair salon;hair salon;hair salon;0.7331172227859497;1;hair salon;0.6240508556365967;1;hair removal service;0.5605670213699341;0;hair removal service;0.483561247587204;0;hair salon;0.6466396450996399;1;hair salon;0.6793704628944397;1;hair salon;0.7486470937728882;1;hair salon;0.5962504148483276;1;hair salon;0.8534972667694092;1;hair salon;0.7251690626144409;1;hair salon;0.6536343097686768;1;hair salon;0.49301403760910034;1;hair salon;0.7309334874153137;1;hair salon;0.7552563548088074;1;hair salon;0.8317322134971619;1;hair salon;0.6873189210891724;1
museum;A museum: an institution with exhibitions on scientific, historical, cultural topics;tourism > museum;arts entertainment > museum;museum;history museum;0.7712080478668213;0;science museum;0.7179168462753296;0;science museum;0.6413834095001221;0;science museum;0.6398067474365234;0;science museum;0.6552019119262695;0;science museum;0.6591494083404541;0;science museum;0.6278678178787231;0;science museum;0.6832572221755981;0;science museum;0.7665078639984131;0;science museum;0.7564597129821777;0;science museum;0.712995171546936;0;science museum;0.7462437152862549;0;science museum;0.7194927930831909;0;science museum;0.6995770931243896;0;science museum;0.7011133432388306;0;science museum;0.73941570520401;0
police;A police station where police officers patrol from and that is a first point of contact for civilians;amenity > public service > police;community government > government building > law enforcement public safety > police station;police station;police station;0.4796539843082428;1;police station;0.445565402507782;1;police station;0.5543291568756104;1;police station;0.5643792748451233;1;police station;0.641566276550293;1;police station;0.563839852809906;1;police station;0.47248074412345886;1;police station;0.5539157390594482;1;police station;0.5028703808784485;1;police station;0.47085291147232056;1;police station;0.5310053825378418;1;police station;0.5846036076545715;1;police station;0.6266498565673828;1;police station;0.5172909498214722;1;police station;0.47079771757125854;1;police station;0.5609509944915771;1
church;A building that was built as a church. Used in conjunction with amenity=place_of_worship, religion=* , denomination=* and landuse=religious for the church grounds where it is in current use.;building > religious > church;community government > spiritual center > church;church;church;0.5591201186180115;1;church;0.4881909489631653;1;residential building;0.5300577282905579;0;temple;0.6572117805480957;0;church;0.6598153114318848;1;residential building;0.5986656546592712;0;mosque;0.4919887185096741;0;church;0.5495679378509521;1;church;0.6682729721069336;1;church;0.6161715984344482;1;church;0.6255566477775574;1;church;0.7746658325195312;1;church;0.7551202774047852;1;kingdom hall;0.689273476600647;0;church;0.6403932571411133;1;church;0.6361408829689026;1
shoemaker;A place where shoes, boots, sandals, clogs and moccasins are created, repaired or altered to fit personal needs.;craft > shoemaker;business professional services > shoe repair service;shoe repair service;shoe repair service;0.6755614876747131;1;shoe repair service;0.6212096214294434;1;shoe repair service;0.48886239528656006;1;shoe repair service;0.5902746915817261;1;shoe repair service;0.6456917524337769;1;shoe repair service;0.6276222467422485;1;shoe repair service;0.5986855030059814;1;shoe repair service;0.6013038158416748;1;shoe repair service;0.6813157796859741;1;shoe repair service;0.629321813583374;1;tailor;0.4962967038154602;0;shoe repair service;0.5889456272125244;1;shoe repair service;0.6668168902397156;1;shoe repair service;0.6445068717002869;1;shoe repair service;0.5837624669075012;1;shoe repair service;0.5883225202560425;1
viewpoint;A place worth visiting, often high, with a good view of surrounding countryside or notable buildings.;tourism > viewpoint;landmarks outdoors > scenic lookout;scenic lookout;well;0.6795583367347717;0;great outdoors;0.5091812610626221;0;great outdoors;0.6232130527496338;0;scenic lookout;0.6732046604156494;1;well;0.6449623703956604;0;scenic lookout;0.546955406665802;1;castle;0.6390863060951233;0;great outdoors;0.6278456449508667;0;landmarks outdoors;0.7315553426742554;0;landmarks outdoors;0.5964542031288147;0;landmarks outdoors;0.7124793529510498;0;palace;0.6890814304351807;0;scenic lookout;0.6635871529579163;1;landmarks outdoors;0.6286783814430237;0;castle;0.616813063621521;0;landmarks outdoors;0.6506316661834717;0
sample collection;Site or dedicated healthcare facility where samples of blood/urine/etc are obtained or collected for purpose of analysing them for healthcare diagnostics.;healthcare > sample collection;health medicine > medical lab;medical lab;blood bank;0.5743581056594849;0;blood bank;0.5622819066047668;0;medical lab;0.5343374013900757;1;blood bank;0.6614772081375122;0;blood bank;0.6342021822929382;0;blood bank;0.4941307604312897;0;blood bank;0.593632698059082;0;blood bank;0.5937166810035706;0;blood bank;0.6646374464035034;0;blood bank;0.5774024724960327;0;medical lab;0.6558640599250793;1;blood bank;0.6452479362487793;0;blood bank;0.6224180459976196;0;medical lab;0.6452850103378296;1;blood bank;0.6239550709724426;0;blood bank;0.6616642475128174;0
sports hall;A building that was built as a sports hall.;building > sports > sports hall;sports recreation > indoor play area;indoor play area;rugby stadium;0.620756983757019;0;indoor play area;0.5761103630065918;1;indoor play area;0.6006734371185303;1;basketball court;0.618126392364502;0;recreation center;0.6591585874557495;0;stadium;0.5808170437812805;0;gym studio;0.6361717581748962;0;sports bar;0.5123310685157776;0;rugby stadium;0.6223130226135254;0;sports club;0.5412629842758179;0;sports club;0.5996794104576111;0;stadium;0.6220628023147583;0;sports club;0.7054058313369751;0;sports club;0.5908900499343872;0;sports club;0.6662766337394714;0;sports club;0.5210872292518616;0
grandstand;The main stand, usually roofed, commanding the best view for spectators at racecourses or sports grounds.;building > sports > grandstand;sports recreation;sports recreation;racecourse;0.5905283689498901;0;racecourse;0.4750651717185974;0;cricket ground;0.5990250110626221;0;racecourse;0.6016474962234497;0;equestrian facility;0.6394899487495422;0;track stadium;0.6086650490760803;0;track stadium;0.6427195072174072;0;racecourse;0.5441747903823853;0;track stadium;0.6141024827957153;0;stadium;0.4943649470806122;0;rugby stadium;0.5847166180610657;0;football stadium;0.6718125343322754;0;sports club;0.6256310939788818;0;stadium;0.6211610436439514;0;track stadium;0.6500399708747864;0;track stadium;0.5411871075630188;0
passing place;The location of a passing space;highway > highway features > passing place;travel transportation;travel transportation;neighborhood;0.5584551692008972;0;street;0.5373505353927612;0;intersection;0.5091953277587891;0;intersection;0.48452338576316833;0;intersection;0.6505421996116638;0;street;0.5874484181404114;0;road;0.5590754747390747;0;road;0.5553967952728271;0;neighborhood;0.5619908571243286;0;intersection;0.49608343839645386;0;road;0.5054579377174377;0;intersection;0.4784337878227234;0;intersection;0.6927273273468018;0;intersection;0.559718668460846;0;hiking trail;0.567626953125;0;pedestrian plaza;0.5591256618499756;0
